,raceId,year,race_name,race_date,driverId,first_name,last_name,nationality,constructorId,position,points,laps,fastest_lap,fastest_lap_speed
22274,906,2014,Canadian Grand Prix,2014-06-08,826,Daniil,Kvyat,Russian,5,\N,0.0,47,43,196.298
22275,906,2014,Canadian Grand Prix,2014-06-08,1,Lewis,Hamilton,British,131,\N,0.0,46,24,198.875
22276,906,2014,Canadian Grand Prix,2014-06-08,155,Kamui,Kobayashi,Japanese,207,\N,0.0,23,20,188.856
22277,906,2014,Canadian Grand Prix,2014-06-08,813,Pastor,Maldonado,Venezuelan,208,\N,0.0,21,21,192.600
22278,906,2014,Canadian Grand Prix,2014-06-08,828,Marcus,Ericsson,Swedish,207,\N,0.0,7,7,141.385
22279,906,2014,Canadian Grand Prix,2014-06-08,820,Max,Chilton,British,206,\N,0.0,0,\N,\N
22280,906,2014,Canadian Grand Prix,2014-06-08,824,Jules,Bianchi,French,206,\N,0.0,0,\N,\N
22281,907,2014,Austrian Grand Prix,2014-06-22,3,Nico,Rosberg,German,131,1,25.0,71,50,214.518
22282,907,2014,Austrian Grand Prix,2014-06-22,1,Lewis,Hamilton,British,131,2,18.0,71,41,215.650
22283,907,2014,Austrian Grand Prix,2014-06-22,822,Valtteri,Bottas,Finnish,3,3,15.0,71,63,214.568
22284,907,2014,Austrian Grand Prix,2014-06-22,13,Felipe,Massa,Brazilian,3,4,12.0,71,63,214.553
22285,907,2014,Austrian Grand Prix,2014-06-22,4,Fernando,Alonso,Spanish,6,5,10.0,71,58,214.527
22286,907,2014,Austrian Grand Prix,2014-06-22,815,Sergio,Pérez,Mexican,10,6,8.0,71,59,215.874
22287,907,2014,Austrian Grand Prix,2014-06-22,825,Kevin,Magnussen,Danish,1,7,6.0,71,53,214.081
22288,907,2014,Austrian Grand Prix,2014-06-22,817,Daniel,Ricciardo,Australian,9,8,4.0,71,55,213.161
22289,907,2014,Austrian Grand Prix,2014-06-22,807,Nico,Hülkenberg,German,10,9,2.0,71,60,212.882
22290,907,2014,Austrian Grand Prix,2014-06-22,8,Kimi,Räikkönen,Finnish,6,10,1.0,71,55,213.676
22291,907,2014,Austrian Grand Prix,2014-06-22,18,Jenson,Button,British,1,11,0.0,71,60,213.752
22292,907,2014,Austrian Grand Prix,2014-06-22,813,Pastor,Maldonado,Venezuelan,208,12,0.0,70,64,212.791
22293,907,2014,Austrian Grand Prix,2014-06-22,16,Adrian,Sutil,German,15,13,0.0,70,59,211.284
22294,907,2014,Austrian Grand Prix,2014-06-22,154,Romain,Grosjean,French,208,14,0.0,70,42,210.587
22295,907,2014,Austrian Grand Prix,2014-06-22,824,Jules,Bianchi,French,206,15,0.0,69,65,209.108
22296,907,2014,Austrian Grand Prix,2014-06-22,155,Kamui,Kobayashi,Japanese,207,16,0.0,69,40,206.892
22297,907,2014,Austrian Grand Prix,2014-06-22,820,Max,Chilton,British,206,17,0.0,69,40,208.072
22298,907,2014,Austrian Grand Prix,2014-06-22,828,Marcus,Ericsson,Swedish,207,18,0.0,69,33,208.560
22299,907,2014,Austrian Grand Prix,2014-06-22,821,Esteban,Gutiérrez,Mexican,15,19,0.0,69,53,210.351
22300,907,2014,Austrian Grand Prix,2014-06-22,818,Jean-Éric,Vergne,French,5,\N,0.0,59,55,212.414
22301,907,2014,Austrian Grand Prix,2014-06-22,20,Sebastian,Vettel,German,9,\N,0.0,34,30,209.734
22302,907,2014,Austrian Grand Prix,2014-06-22,826,Daniil,Kvyat,Russian,5,\N,0.0,24,23,209.514
22303,908,2014,British Grand Prix,2014-07-06,1,Lewis,Hamilton,British,131,1,25.0,52,26,218.239
22304,908,2014,British Grand Prix,2014-07-06,822,Valtteri,Bottas,Finnish,3,2,18.0,52,34,215.822
22305,908,2014,British Grand Prix,2014-07-06,817,Daniel,Ricciardo,Australian,9,3,15.0,52,34,215.395
22306,908,2014,British Grand Prix,2014-07-06,18,Jenson,Button,British,1,4,12.0,52,52,215.778
22307,908,2014,British Grand Prix,2014-07-06,20,Sebastian,Vettel,German,9,5,10.0,52,52,217.556
22308,908,2014,British Grand Prix,2014-07-06,4,Fernando,Alonso,Spanish,6,6,8.0,52,52,215.115
22309,908,2014,British Grand Prix,2014-07-06,825,Kevin,Magnussen,Danish,1,7,6.0,52,32,214.919
22310,908,2014,British Grand Prix,2014-07-06,807,Nico,Hülkenberg,German,10,8,4.0,52,52,215.032
22311,908,2014,British Grand Prix,2014-07-06,826,Daniil,Kvyat,Russian,5,9,2.0,52,45,215.509
22312,908,2014,British Grand Prix,2014-07-06,818,Jean-Éric,Vergne,French,5,10,1.0,51,44,213.654
22313,908,2014,British Grand Prix,2014-07-06,815,Sergio,Pérez,Mexican,10,11,0.0,51,41,214.834
22314,908,2014,British Grand Prix,2014-07-06,154,Romain,Grosjean,French,208,12,0.0,51,48,214.393
22315,908,2014,British Grand Prix,2014-07-06,16,Adrian,Sutil,German,15,13,0.0,51,34,211.989
22316,908,2014,British Grand Prix,2014-07-06,824,Jules,Bianchi,French,206,14,0.0,51,51,212.158
22317,908,2014,British Grand Prix,2014-07-06,155,Kamui,Kobayashi,Japanese,207,15,0.0,50,31,209.020
22318,908,2014,British Grand Prix,2014-07-06,820,Max,Chilton,British,206,16,0.0,50,50,211.233
22319,908,2014,British Grand Prix,2014-07-06,813,Pastor,Maldonado,Venezuelan,208,17,0.0,49,48,211.412
22320,908,2014,British Grand Prix,2014-07-06,3,Nico,Rosberg,German,131,\N,0.0,28,26,216.203
22321,908,2014,British Grand Prix,2014-07-06,828,Marcus,Ericsson,Swedish,207,\N,0.0,11,7,203.295
22322,908,2014,British Grand Prix,2014-07-06,821,Esteban,Gutiérrez,Mexican,15,\N,0.0,9,7,206.770
22323,908,2014,British Grand Prix,2014-07-06,13,Felipe,Massa,Brazilian,3,\N,0.0,0,\N,\N
22324,908,2014,British Grand Prix,2014-07-06,8,Kimi,Räikkönen,Finnish,6,\N,0.0,0,\N,\N
22325,909,2014,German Grand Prix,2014-07-20,3,Nico,Rosberg,German,131,1,25.0,67,67,202.543
22326,909,2014,German Grand Prix,2014-07-20,822,Valtteri,Bottas,Finnish,3,2,18.0,67,45,202.056
22327,909,2014,German Grand Prix,2014-07-20,1,Lewis,Hamilton,British,131,3,15.0,67,53,206.066
22328,909,2014,German Grand Prix,2014-07-20,20,Sebastian,Vettel,German,9,4,12.0,67,39,201.930
22329,909,2014,German Grand Prix,2014-07-20,4,Fernando,Alonso,Spanish,6,5,10.0,67,57,204.429
22330,909,2014,German Grand Prix,2014-07-20,817,Daniel,Ricciardo,Australian,9,6,8.0,67,53,203.676
22331,909,2014,German Grand Prix,2014-07-20,807,Nico,Hülkenberg,German,10,7,6.0,67,44,200.570
22332,909,2014,German Grand Prix,2014-07-20,18,Jenson,Button,British,1,8,4.0,67,64,202.424
22333,909,2014,German Grand Prix,2014-07-20,825,Kevin,Magnussen,Danish,1,9,2.0,66,56,205.255
22334,909,2014,German Grand Prix,2014-07-20,815,Sergio,Pérez,Mexican,10,10,1.0,66,54,203.913
22335,909,2014,German Grand Prix,2014-07-20,8,Kimi,Räikkönen,Finnish,6,11,0.0,66,55,202.444
22336,909,2014,German Grand Prix,2014-07-20,813,Pastor,Maldonado,Venezuelan,208,12,0.0,66,41,200.065
22337,909,2014,German Grand Prix,2014-07-20,818,Jean-Éric,Vergne,French,5,13,0.0,66,58,201.113
22338,909,2014,German Grand Prix,2014-07-20,821,Esteban,Gutiérrez,Mexican,15,14,0.0,66,61,200.790
22339,909,2014,German Grand Prix,2014-07-20,824,Jules,Bianchi,French,206,15,0.0,66,57,199.539
22340,909,2014,German Grand Prix,2014-07-20,155,Kamui,Kobayashi,Japanese,207,16,0.0,65,50,198.711
22341,909,2014,German Grand Prix,2014-07-20,820,Max,Chilton,British,206,17,0.0,65,50,198.306
22342,909,2014,German Grand Prix,2014-07-20,828,Marcus,Ericsson,Swedish,207,18,0.0,65,49,197.842
22343,909,2014,German Grand Prix,2014-07-20,16,Adrian,Sutil,German,15,\N,0.0,47,41,199.522
22344,909,2014,German Grand Prix,2014-07-20,826,Daniil,Kvyat,Russian,5,\N,0.0,44,34,200.372
22345,909,2014,German Grand Prix,2014-07-20,154,Romain,Grosjean,French,208,\N,0.0,26,26,195.709
22346,909,2014,German Grand Prix,2014-07-20,13,Felipe,Massa,Brazilian,3,\N,0.0,0,\N,\N
22347,910,2014,Hungarian Grand Prix,2014-07-27,817,Daniel,Ricciardo,Australian,9,1,25.0,70,58,182.103
22348,910,2014,Hungarian Grand Prix,2014-07-27,4,Fernando,Alonso,Spanish,6,2,18.0,70,40,180.413
22349,910,2014,Hungarian Grand Prix,2014-07-27,1,Lewis,Hamilton,British,131,3,15.0,70,36,180.494
22350,910,2014,Hungarian Grand Prix,2014-07-27,3,Nico,Rosberg,German,131,4,12.0,70,64,183.981
22351,910,2014,Hungarian Grand Prix,2014-07-27,13,Felipe,Massa,Brazilian,3,5,10.0,70,51,178.757
22352,910,2014,Hungarian Grand Prix,2014-07-27,8,Kimi,Räikkönen,Finnish,6,6,8.0,70,47,179.257
22353,910,2014,Hungarian Grand Prix,2014-07-27,20,Sebastian,Vettel,German,9,7,6.0,70,52,177.716
22354,910,2014,Hungarian Grand Prix,2014-07-27,822,Valtteri,Bottas,Finnish,3,8,4.0,70,63,181.595
22355,910,2014,Hungarian Grand Prix,2014-07-27,818,Jean-Éric,Vergne,French,5,9,2.0,70,31,176.970
22356,910,2014,Hungarian Grand Prix,2014-07-27,18,Jenson,Button,British,1,10,1.0,70,50,176.898
22357,910,2014,Hungarian Grand Prix,2014-07-27,16,Adrian,Sutil,German,15,11,0.0,70,41,177.800
22358,910,2014,Hungarian Grand Prix,2014-07-27,825,Kevin,Magnussen,Danish,1,12,0.0,70,41,177.442
22359,910,2014,Hungarian Grand Prix,2014-07-27,813,Pastor,Maldonado,Venezuelan,208,13,0.0,70,45,176.954
22360,910,2014,Hungarian Grand Prix,2014-07-27,826,Daniil,Kvyat,Russian,5,14,0.0,69,51,176.414
22361,910,2014,Hungarian Grand Prix,2014-07-27,824,Jules,Bianchi,French,206,15,0.0,69,49,175.468
22362,910,2014,Hungarian Grand Prix,2014-07-27,820,Max,Chilton,British,206,16,0.0,69,47,176.220
22363,910,2014,Hungarian Grand Prix,2014-07-27,821,Esteban,Gutiérrez,Mexican,15,\N,0.0,33,29,174.300
22364,910,2014,Hungarian Grand Prix,2014-07-27,155,Kamui,Kobayashi,Japanese,207,\N,0.0,26,21,169.791
22365,910,2014,Hungarian Grand Prix,2014-07-27,815,Sergio,Pérez,Mexican,10,\N,0.0,23,21,174.696
22366,910,2014,Hungarian Grand Prix,2014-07-27,807,Nico,Hülkenberg,German,10,\N,0.0,16,14,155.921
22367,910,2014,Hungarian Grand Prix,2014-07-27,154,Romain,Grosjean,French,208,\N,0.0,11,7,148.352
22368,910,2014,Hungarian Grand Prix,2014-07-27,828,Marcus,Ericsson,Swedish,207,\N,0.0,8,6,145.415
22369,911,2014,Belgian Grand Prix,2014-08-24,817,Daniel,Ricciardo,Australian,9,1,25.0,44,44,223.187
22370,911,2014,Belgian Grand Prix,2014-08-24,3,Nico,Rosberg,German,131,2,18.0,44,36,228.161
22371,911,2014,Belgian Grand Prix,2014-08-24,822,Valtteri,Bottas,Finnish,3,3,15.0,44,40,223.698
22372,911,2014,Belgian Grand Prix,2014-08-24,8,Kimi,Räikkönen,Finnish,6,4,12.0,44,39,221.004
22373,911,2014,Belgian Grand Prix,2014-08-24,20,Sebastian,Vettel,German,9,5,10.0,44,36,223.229
22374,911,2014,Belgian Grand Prix,2014-08-24,18,Jenson,Button,British,1,6,8.0,44,38,222.186
22375,911,2014,Belgian Grand Prix,2014-08-24,4,Fernando,Alonso,Spanish,6,7,6.0,44,29,221.413
22376,911,2014,Belgian Grand Prix,2014-08-24,815,Sergio,Pérez,Mexican,10,8,4.0,44,28,220.151
22377,911,2014,Belgian Grand Prix,2014-08-24,826,Daniil,Kvyat,Russian,5,9,2.0,44,26,220.870
22378,911,2014,Belgian Grand Prix,2014-08-24,807,Nico,Hülkenberg,German,10,10,1.0,44,40,221.934
22379,911,2014,Belgian Grand Prix,2014-08-24,818,Jean-Éric,Vergne,French,5,11,0.0,44,31,222.592
22380,911,2014,Belgian Grand Prix,2014-08-24,825,Kevin,Magnussen,Danish,1,12,0.0,44,28,220.785
22381,911,2014,Belgian Grand Prix,2014-08-24,13,Felipe,Massa,Brazilian,3,13,0.0,44,37,224.104
22382,911,2014,Belgian Grand Prix,2014-08-24,16,Adrian,Sutil,German,15,14,0.0,44,36,224.301
22383,911,2014,Belgian Grand Prix,2014-08-24,821,Esteban,Gutiérrez,Mexican,15,15,0.0,44,32,221.178
22384,911,2014,Belgian Grand Prix,2014-08-24,820,Max,Chilton,British,206,16,0.0,43,31,218.785
22385,911,2014,Belgian Grand Prix,2014-08-24,828,Marcus,Ericsson,Swedish,207,17,0.0,43,26,217.553
22386,911,2014,Belgian Grand Prix,2014-08-24,824,Jules,Bianchi,French,206,18,0.0,39,32,216.717
22387,911,2014,Belgian Grand Prix,2014-08-24,1,Lewis,Hamilton,British,131,\N,0.0,38,33,221.748
22388,911,2014,Belgian Grand Prix,2014-08-24,154,Romain,Grosjean,French,208,\N,0.0,33,21,218.025
22389,911,2014,Belgian Grand Prix,2014-08-24,813,Pastor,Maldonado,Venezuelan,208,\N,0.0,1,\N,\N
22390,911,2014,Belgian Grand Prix,2014-08-24,827,André,Lotterer,German,207,\N,0.0,1,\N,\N
22391,912,2014,Italian Grand Prix,2014-09-07,1,Lewis,Hamilton,British,131,1,25.0,53,29,236.975
22392,912,2014,Italian Grand Prix,2014-09-07,3,Nico,Rosberg,German,131,2,18.0,53,51,236.432
22393,912,2014,Italian Grand Prix,2014-09-07,13,Felipe,Massa,Brazilian,3,3,15.0,53,46,236.068
22394,912,2014,Italian Grand Prix,2014-09-07,822,Valtteri,Bottas,Finnish,3,4,12.0,53,50,235.490
22395,912,2014,Italian Grand Prix,2014-09-07,817,Daniel,Ricciardo,Australian,9,5,10.0,53,53,235.413
22396,912,2014,Italian Grand Prix,2014-09-07,20,Sebastian,Vettel,German,9,6,8.0,53,34,233.952
22397,912,2014,Italian Grand Prix,2014-09-07,815,Sergio,Pérez,Mexican,10,7,6.0,53,35,234.042
22398,912,2014,Italian Grand Prix,2014-09-07,18,Jenson,Button,British,1,8,4.0,53,35,233.680
22399,912,2014,Italian Grand Prix,2014-09-07,8,Kimi,Räikkönen,Finnish,6,9,2.0,53,43,234.476
22400,912,2014,Italian Grand Prix,2014-09-07,825,Kevin,Magnussen,Danish,1,10,1.0,53,34,233.580
22401,912,2014,Italian Grand Prix,2014-09-07,826,Daniil,Kvyat,Russian,5,11,0.0,53,51,235.684
22402,912,2014,Italian Grand Prix,2014-09-07,807,Nico,Hülkenberg,German,10,12,0.0,53,35,233.363
22403,912,2014,Italian Grand Prix,2014-09-07,818,Jean-Éric,Vergne,French,5,13,0.0,53,39,234.005
22404,912,2014,Italian Grand Prix,2014-09-07,813,Pastor,Maldonado,Venezuelan,208,14,0.0,52,32,232.091
22405,912,2014,Italian Grand Prix,2014-09-07,16,Adrian,Sutil,German,15,15,0.0,52,46,233.340
22406,912,2014,Italian Grand Prix,2014-09-07,154,Romain,Grosjean,French,208,16,0.0,52,38,231.506
22407,912,2014,Italian Grand Prix,2014-09-07,155,Kamui,Kobayashi,Japanese,207,17,0.0,52,35,229.784
22408,912,2014,Italian Grand Prix,2014-09-07,824,Jules,Bianchi,French,206,18,0.0,52,51,230.386
22409,912,2014,Italian Grand Prix,2014-09-07,821,Esteban,Gutiérrez,Mexican,15,19,0.0,51,40,233.147
22410,912,2014,Italian Grand Prix,2014-09-07,828,Marcus,Ericsson,Swedish,207,20,0.0,51,47,231.001
22411,912,2014,Italian Grand Prix,2014-09-07,4,Fernando,Alonso,Spanish,6,\N,0.0,28,23,232.546
22412,912,2014,Italian Grand Prix,2014-09-07,820,Max,Chilton,British,206,\N,0.0,5,5,225.289
22413,913,2014,Singapore Grand Prix,2014-09-21,1,Lewis,Hamilton,British,131,1,25.0,60,39,165.137
22414,913,2014,Singapore Grand Prix,2014-09-21,20,Sebastian,Vettel,German,9,2,18.0,60,27,162.052
22415,913,2014,Singapore Grand Prix,2014-09-21,817,Daniel,Ricciardo,Australian,9,3,15.0,60,30,161.980
22416,913,2014,Singapore Grand Prix,2014-09-21,4,Fernando,Alonso,Spanish,6,4,12.0,60,27,162.636
22417,913,2014,Singapore Grand Prix,2014-09-21,13,Felipe,Massa,Brazilian,3,5,10.0,60,27,160.959
22418,913,2014,Singapore Grand Prix,2014-09-21,818,Jean-Éric,Vergne,French,5,6,8.0,60,48,162.895
22419,913,2014,Singapore Grand Prix,2014-09-21,815,Sergio,Pérez,Mexican,10,7,6.0,60,46,162.793
22420,913,2014,Singapore Grand Prix,2014-09-21,8,Kimi,Räikkönen,Finnish,6,8,4.0,60,28,161.545
22421,913,2014,Singapore Grand Prix,2014-09-21,807,Nico,Hülkenberg,German,10,9,2.0,60,27,161.703
22422,913,2014,Singapore Grand Prix,2014-09-21,825,Kevin,Magnussen,Danish,1,10,1.0,60,48,163.330
22423,913,2014,Singapore Grand Prix,2014-09-21,822,Valtteri,Bottas,Finnish,3,11,0.0,60,25,162.058
22424,913,2014,Singapore Grand Prix,2014-09-21,813,Pastor,Maldonado,Venezuelan,208,12,0.0,60,26,161.059
22425,913,2014,Singapore Grand Prix,2014-09-21,154,Romain,Grosjean,French,208,13,0.0,60,25,160.591
22426,913,2014,Singapore Grand Prix,2014-09-21,826,Daniil,Kvyat,Russian,5,14,0.0,60,45,163.151
22427,913,2014,Singapore Grand Prix,2014-09-21,828,Marcus,Ericsson,Swedish,207,15,0.0,60,14,157.985
22428,913,2014,Singapore Grand Prix,2014-09-21,824,Jules,Bianchi,French,206,16,0.0,60,47,160.598
22429,913,2014,Singapore Grand Prix,2014-09-21,820,Max,Chilton,British,206,17,0.0,59,43,160.218
22430,913,2014,Singapore Grand Prix,2014-09-21,18,Jenson,Button,British,1,\N,0.0,52,16,160.359
22431,913,2014,Singapore Grand Prix,2014-09-21,16,Adrian,Sutil,German,15,\N,0.0,40,10,160.020
22432,913,2014,Singapore Grand Prix,2014-09-21,821,Esteban,Gutiérrez,Mexican,15,\N,0.0,17,6,157.619
22433,913,2014,Singapore Grand Prix,2014-09-21,3,Nico,Rosberg,German,131,\N,0.0,13,5,156.154
22434,913,2014,Singapore Grand Prix,2014-09-21,155,Kamui,Kobayashi,Japanese,207,\N,0.0,0,\N,\N
22435,914,2014,Japanese Grand Prix,2014-10-05,1,Lewis,Hamilton,British,131,1,25.0,44,39,187.322
22436,914,2014,Japanese Grand Prix,2014-10-05,3,Nico,Rosberg,German,131,2,18.0,44,15,185.739
22437,914,2014,Japanese Grand Prix,2014-10-05,20,Sebastian,Vettel,German,9,3,15.0,44,32,186.795
22438,914,2014,Japanese Grand Prix,2014-10-05,817,Daniel,Ricciardo,Australian,9,4,12.0,44,38,186.269
22439,914,2014,Japanese Grand Prix,2014-10-05,18,Jenson,Button,British,1,5,10.0,44,33,187.119
22440,914,2014,Japanese Grand Prix,2014-10-05,822,Valtteri,Bottas,Finnish,3,6,8.0,44,41,183.213
22441,914,2014,Japanese Grand Prix,2014-10-05,13,Felipe,Massa,Brazilian,3,7,6.0,44,39,184.267
22442,914,2014,Japanese Grand Prix,2014-10-05,807,Nico,Hülkenberg,German,10,8,4.0,44,28,185.306
22443,914,2014,Japanese Grand Prix,2014-10-05,818,Jean-Éric,Vergne,French,5,9,2.0,44,35,184.086
22444,914,2014,Japanese Grand Prix,2014-10-05,815,Sergio,Pérez,Mexican,10,10,1.0,43,27,184.095
22445,914,2014,Japanese Grand Prix,2014-10-05,826,Daniil,Kvyat,Russian,5,11,0.0,43,25,183.345
22446,914,2014,Japanese Grand Prix,2014-10-05,8,Kimi,Räikkönen,Finnish,6,12,0.0,43,36,185.946
22447,914,2014,Japanese Grand Prix,2014-10-05,821,Esteban,Gutiérrez,Mexican,15,13,0.0,43,40,181.198
22448,914,2014,Japanese Grand Prix,2014-10-05,825,Kevin,Magnussen,Danish,1,14,0.0,43,38,184.170
22449,914,2014,Japanese Grand Prix,2014-10-05,154,Romain,Grosjean,French,208,15,0.0,43,28,181.308
22450,914,2014,Japanese Grand Prix,2014-10-05,813,Pastor,Maldonado,Venezuelan,208,16,0.0,43,26,182.256
22451,914,2014,Japanese Grand Prix,2014-10-05,828,Marcus,Ericsson,Swedish,207,17,0.0,43,27,182.309
22452,914,2014,Japanese Grand Prix,2014-10-05,820,Max,Chilton,British,206,18,0.0,43,25,179.486
22453,914,2014,Japanese Grand Prix,2014-10-05,155,Kamui,Kobayashi,Japanese,207,19,0.0,43,29,180.776
22454,914,2014,Japanese Grand Prix,2014-10-05,824,Jules,Bianchi,French,206,20,0.0,41,27,180.240
22455,914,2014,Japanese Grand Prix,2014-10-05,16,Adrian,Sutil,German,15,21,0.0,40,25,180.601
22456,914,2014,Japanese Grand Prix,2014-10-05,4,Fernando,Alonso,Spanish,6,\N,0.0,2,\N,\N
22457,915,2014,Russian Grand Prix,2014-10-12,1,Lewis,Hamilton,British,131,1,25.0,53,48,207.200
22458,915,2014,Russian Grand Prix,2014-10-12,3,Nico,Rosberg,German,131,2,18.0,53,52,207.703
22459,915,2014,Russian Grand Prix,2014-10-12,822,Valtteri,Bottas,Finnish,3,3,15.0,53,53,208.658
22460,915,2014,Russian Grand Prix,2014-10-12,18,Jenson,Button,British,1,4,12.0,53,47,206.472
22461,915,2014,Russian Grand Prix,2014-10-12,825,Kevin,Magnussen,Danish,1,5,10.0,53,44,204.245
22462,915,2014,Russian Grand Prix,2014-10-12,4,Fernando,Alonso,Spanish,6,6,8.0,53,53,206.038
22463,915,2014,Russian Grand Prix,2014-10-12,817,Daniel,Ricciardo,Australian,9,7,6.0,53,50,204.296
22464,915,2014,Russian Grand Prix,2014-10-12,20,Sebastian,Vettel,German,9,8,4.0,53,53,205.133
22465,915,2014,Russian Grand Prix,2014-10-12,8,Kimi,Räikkönen,Finnish,6,9,2.0,53,45,204.556
22466,915,2014,Russian Grand Prix,2014-10-12,815,Sergio,Pérez,Mexican,10,10,1.0,53,47,204.547
22467,915,2014,Russian Grand Prix,2014-10-12,13,Felipe,Massa,Brazilian,3,11,0.0,53,47,204.636
22468,915,2014,Russian Grand Prix,2014-10-12,807,Nico,Hülkenberg,German,10,12,0.0,53,50,205.023
22469,915,2014,Russian Grand Prix,2014-10-12,818,Jean-Éric,Vergne,French,5,13,0.0,53,53,205.293
22470,915,2014,Russian Grand Prix,2014-10-12,826,Daniil,Kvyat,Russian,5,14,0.0,52,52,206.355
22471,915,2014,Russian Grand Prix,2014-10-12,821,Esteban,Gutiérrez,Mexican,15,15,0.0,52,45,202.284
22472,915,2014,Russian Grand Prix,2014-10-12,16,Adrian,Sutil,German,15,16,0.0,52,42,202.777
22473,915,2014,Russian Grand Prix,2014-10-12,154,Romain,Grosjean,French,208,17,0.0,52,49,201.537
22474,915,2014,Russian Grand Prix,2014-10-12,813,Pastor,Maldonado,Venezuelan,208,18,0.0,52,50,202.372
22475,915,2014,Russian Grand Prix,2014-10-12,828,Marcus,Ericsson,Swedish,207,19,0.0,51,48,202.471
22476,915,2014,Russian Grand Prix,2014-10-12,155,Kamui,Kobayashi,Japanese,207,\N,0.0,21,17,196.009
22477,915,2014,Russian Grand Prix,2014-10-12,820,Max,Chilton,British,206,\N,0.0,9,8,194.450
22478,916,2014,United States Grand Prix,2014-11-02,1,Lewis,Hamilton,British,131,1,25.0,56,49,194.712
22479,916,2014,United States Grand Prix,2014-11-02,3,Nico,Rosberg,German,131,2,18.0,56,48,194.706
22480,916,2014,United States Grand Prix,2014-11-02,817,Daniel,Ricciardo,Australian,9,3,15.0,56,33,193.004
22481,916,2014,United States Grand Prix,2014-11-02,13,Felipe,Massa,Brazilian,3,4,12.0,56,50,192.741
22482,916,2014,United States Grand Prix,2014-11-02,822,Valtteri,Bottas,Finnish,3,5,10.0,56,55,193.617
22483,916,2014,United States Grand Prix,2014-11-02,4,Fernando,Alonso,Spanish,6,6,8.0,56,47,195.585
22484,916,2014,United States Grand Prix,2014-11-02,20,Sebastian,Vettel,German,9,7,6.0,56,50,195.768
22485,916,2014,United States Grand Prix,2014-11-02,825,Kevin,Magnussen,Danish,1,8,4.0,56,29,190.309
22486,916,2014,United States Grand Prix,2014-11-02,818,Jean-Éric,Vergne,French,5,10,1.0,56,17,190.504
22487,916,2014,United States Grand Prix,2014-11-02,813,Pastor,Maldonado,Venezuelan,208,9,2.0,56,38,191.187
22488,916,2014,United States Grand Prix,2014-11-02,154,Romain,Grosjean,French,208,11,0.0,55,51,190.030
22489,916,2014,United States Grand Prix,2014-11-02,18,Jenson,Button,British,1,12,0.0,55,33,190.367
22490,916,2014,United States Grand Prix,2014-11-02,8,Kimi,Räikkönen,Finnish,6,13,0.0,55,54,192.897
22491,916,2014,United States Grand Prix,2014-11-02,821,Esteban,Gutiérrez,Mexican,15,14,0.0,55,47,192.676
22492,916,2014,United States Grand Prix,2014-11-02,826,Daniil,Kvyat,Russian,5,15,0.0,55,53,195.171
22493,916,2014,United States Grand Prix,2014-11-02,807,Nico,Hülkenberg,German,10,\N,0.0,16,15,186.835
22494,916,2014,United States Grand Prix,2014-11-02,815,Sergio,Pérez,Mexican,10,\N,0.0,1,\N,\N
22495,916,2014,United States Grand Prix,2014-11-02,16,Adrian,Sutil,German,15,\N,0.0,0,\N,\N
22496,917,2014,Brazilian Grand Prix,2014-11-09,3,Nico,Rosberg,German,131,1,25.0,71,62,210.711
22497,917,2014,Brazilian Grand Prix,2014-11-09,1,Lewis,Hamilton,British,131,2,18.0,71,62,210.895
22498,917,2014,Brazilian Grand Prix,2014-11-09,13,Felipe,Massa,Brazilian,3,3,15.0,71,59,209.341
22499,917,2014,Brazilian Grand Prix,2014-11-09,18,Jenson,Button,British,1,4,12.0,71,68,209.629
22500,917,2014,Brazilian Grand Prix,2014-11-09,20,Sebastian,Vettel,German,9,5,10.0,71,68,209.576
22501,917,2014,Brazilian Grand Prix,2014-11-09,4,Fernando,Alonso,Spanish,6,6,8.0,71,55,208.744
22502,917,2014,Brazilian Grand Prix,2014-11-09,8,Kimi,Räikkönen,Finnish,6,7,6.0,71,37,206.934
22503,917,2014,Brazilian Grand Prix,2014-11-09,807,Nico,Hülkenberg,German,10,8,4.0,71,70,210.400
